stamp_sec,topic,type,value
1774022209.1218798,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,37
1774022209.1221588,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,21806
1774022209.1223085,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,143.62615966796875
1774022209.3315802,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,47
1774022209.33177,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31587
1774022209.3318913,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,208.62850952148438
1774022209.5401258,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,45
1774022209.5403347,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31441
1774022209.5404866,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,207.51185607910156
1774022209.7484243,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,44
1774022209.7486012,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,32090
1774022209.748731,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,207.3849334716797
1774022209.9536016,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,51
1774022209.9538162,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31509
1774022209.953928,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,204.36557006835938
1774022210.1587133,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,43
1774022210.1588943,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31412
1774022210.1590078,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,204.05996704101562
1774022210.3651197,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,49
1774022210.3653193,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31413
1774022210.3654501,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,205.66432189941406
1774022210.5710325,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,50
1774022210.5712533,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31356
1774022210.5714796,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,204.897216796875
1774022210.7774146,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,50
1774022210.7776532,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31435
1774022210.7777836,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,205.62393188476562
1774022210.980667,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,47
1774022210.980919,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31413
1774022210.981063,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,202.10690307617188
1774022211.2011387,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,47
1774022211.2013712,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31507
1774022211.2015607,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,219.84327697753906
1774022211.4123259,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,44
1774022211.412538,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31433
1774022211.4126494,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,209.86293029785156
1774022211.6190064,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,48
1774022211.6192093,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31521
1774022211.6193693,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,205.75665283203125
1774022211.8271267,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,48
1774022211.827401,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31480
1774022211.827557,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,207.4142608642578
1774022212.0331259,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,44
1774022212.0333188,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31435
1774022212.0335536,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,205.0316619873047
1774022212.239696,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,51
1774022212.2398627,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31419
1774022212.2400336,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,205.6780548095703
1774022212.4462464,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,47
1774022212.446501,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31376
1774022212.4466164,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,205.61761474609375
1774022212.654479,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,46
1774022212.654694,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31344
1774022212.6548126,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,207.29969787597656
1774022212.861748,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,44
1774022212.8620512,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31330
1774022212.8623152,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,206.53274536132812
1774022213.062407,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,44
1774022213.06259,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31260
1774022213.0627065,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,199.8114776611328
1774022213.265524,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,48
1774022213.2657475,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31250
1774022213.265875,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,202.283447265625
1774022213.4697309,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,45
1774022213.46998,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,31209
1774022213.4701056,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,203.35447692871094
1774022213.7318513,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,77
1774022213.7320063,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41345
1774022213.7321274,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,261.26776123046875
1774022213.9902542,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,74
1774022213.990529,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,40974
1774022213.9906552,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,257.1636657714844
1774022214.2499323,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774022214.250086,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,40762
1774022214.2501879,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,258.7096862792969
1774022214.5060866,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,75
1774022214.5062635,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,40603
1774022214.5064406,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,255.0777130126953
