stamp_sec,topic,type,value
1774017065.0378926,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,20
1774017065.0382562,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,6419
1774017065.0384665,/metrics/dbscan/fused/processing_ms,std_msgs/msg/Float32,144.77720642089844
1774017065.2977924,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,22
1774017065.2980123,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,6333
1774017065.2981803,/metrics/dbscan/fused/processing_ms,std_msgs/msg/Float32,182.57225036621094
1774017065.4823823,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,20
1774017065.4825804,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,6427
1774017065.482698,/metrics/dbscan/fused/processing_ms,std_msgs/msg/Float32,132.58616638183594
1774017065.8864763,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,31
1774017065.8866906,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,8590
1774017065.8868184,/metrics/dbscan/fused/processing_ms,std_msgs/msg/Float32,188.85601806640625
1774017066.4413939,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,32
1774017066.4416146,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,11153
1774017066.4417782,/metrics/dbscan/fused/processing_ms,std_msgs/msg/Float32,280.42572021484375
1774017066.8876204,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,34
1774017066.8879113,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,11079
1774017066.8880937,/metrics/dbscan/fused/processing_ms,std_msgs/msg/Float32,237.60728454589844
1774017067.3380418,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,32
1774017067.3382754,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,11088
1774017067.3383956,/metrics/dbscan/fused/processing_ms,std_msgs/msg/Float32,229.54757690429688
1774017067.7945514,/metrics/dbscan/fused/detections_count,std_msgs/msg/Int32,34
1774017067.794748,/metrics/dbscan/fused/points_in,std_msgs/msg/Int32,11282
