stamp_sec,topic,type,value
1773926344.7733917,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1773926344.7736852,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926344.7738752,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,180.7918701171875
1773926344.957952,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773926344.9581397,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926344.962215,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,183.25584411621094
1773926345.1369739,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,22
1773926345.1371794,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1773926345.1372821,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,200.21884155273438
1773926345.141618,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1773926345.1418352,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926345.1419358,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,183.1205291748047
1773926345.3259013,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,23
1773926345.326133,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1773926345.326279,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,187.72218322753906
1773926345.3270035,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773926345.327176,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926345.3273087,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,184.85775756835938
1773926345.5115433,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1773926345.5117614,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926345.5119026,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,183.58226013183594
1773926345.5179703,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,24
1773926345.518157,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1773926345.518305,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,191.28675842285156
1773926345.6977322,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773926345.6979887,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926345.6981378,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,185.42408752441406
1773926345.711272,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,25
1773926345.7114854,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1773926345.7116325,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,192.57359313964844
1773926345.884896,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,27
1773926345.8851473,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926345.8853035,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,186.4027557373047
1773926345.9065611,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,22
1773926345.9068677,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1773926345.907042,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,194.5063018798828
1773926346.0703804,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1773926346.0706224,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926346.0707994,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,184.60789489746094
1773926346.1033359,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,24
1773926346.103488,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
1773926346.1035838,/metrics/pcl/left/processing_ms,std_msgs/msg/Float32,196.23092651367188
1773926346.2529545,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1773926346.2532222,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773926346.2534487,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,181.7207794189453
1773926346.3167603,/metrics/pcl/left/detections_count,std_msgs/msg/Int32,24
1773926346.3169363,/metrics/pcl/left/points_in,std_msgs/msg/Int32,22152
