stamp_sec,topic,type,value
1774011456.1607194,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,50
1774011456.1610513,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,26838
1774011456.1612697,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,195.15316772460938
1774011456.4238381,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,54
1774011456.4240596,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,26919
1774011456.4242668,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,184.68417358398438
1774011456.7353363,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,54
1774011456.7355182,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,26868
1774011456.7356088,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,188.94522094726562
1774011457.0186756,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,48
1774011457.0188477,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,26872
1774011457.019,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,185.94691467285156
1774011457.321501,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,51
1774011457.3216703,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,26846
1774011457.3217652,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,190.6257781982422
1774011458.234401,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774011458.2345915,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,39758
1774011458.2347326,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,291.53497314453125
1774011458.637056,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,74
1774011458.6372526,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,39741
1774011458.6374128,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,291.9685974121094
1774011459.7916174,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,78
1774011459.791856,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,53969
1774011459.792016,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,434.6498718261719
1774011460.2821732,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,75
1774011460.282332,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,53955
1774011460.2824473,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,435.10369873046875
1774011461.2933521,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,81
1774011461.2935345,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54319
1774011461.293647,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,425.9215087890625
1774011461.7984958,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,83
1774011461.7986908,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54330
1774011461.7988238,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,439.41033935546875
1774011462.2937818,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,83
1774011462.2939644,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54313
1774011462.294062,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,421.5742492675781
1774011462.7797015,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,77
1774011462.779993,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54308
1774011462.780143,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,428.7755126953125
1774011463.2913227,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,74
1774011463.2915046,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54445
1774011463.291637,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,438.26409912109375
1774011463.7904093,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,77
1774011463.7905693,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54408
1774011463.7906797,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,429.9167785644531
1774011464.2571545,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774011464.2573097,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54349
1774011464.257445,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,390.6996765136719
1774011464.605627,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,80
1774011464.605781,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54307
1774011464.6059165,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,303.8960876464844
1774011464.8964162,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,79
1774011464.896555,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54430
1774011464.896625,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,269.8363342285156
1774011465.2088616,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,83
1774011465.2090478,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54395
1774011465.2091177,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,231.67344665527344
1774011465.4770586,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,81
1774011465.4771724,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54424
1774011465.4772346,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,224.68736267089844
1774011465.761336,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774011465.7614658,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54402
1774011465.7615476,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,219.33084106445312
