stamp_sec,topic,type,value
1773931007.9478078,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,34
1773931007.9481726,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931007.9484293,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,168.86802673339844
1773931008.1162617,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1773931008.116493,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931008.1167538,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,167.1484375
1773931008.279104,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,33
1773931008.2793126,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931008.2794342,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,162.28024291992188
1773931008.449086,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,33
1773931008.449312,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931008.4497094,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,169.21112060546875
1773931008.6200862,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,33
1773931008.6202707,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931008.620395,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,170.4361572265625
1773931008.784158,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,31
1773931008.7843835,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931008.7845654,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,163.36080932617188
1773931008.9138908,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773931008.9145117,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931008.9146643,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,175.14791870117188
1773931008.9500992,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,36
1773931008.9503856,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931008.9506032,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,165.2590789794922
1773931009.0895643,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1773931009.089818,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931009.0899858,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,174.2532501220703
1773931009.124254,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1773931009.1244493,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931009.124611,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,173.46595764160156
1773931009.2695153,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,30
1773931009.2697465,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931009.2698548,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,178.9128875732422
1773931009.2933416,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1773931009.29355,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931009.2936716,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,168.55429077148438
1773931009.4409673,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1773931009.4411929,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931009.441366,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,170.9103240966797
1773931009.4608328,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1773931009.4610586,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931009.4612136,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,166.8206329345703
1773931009.6133597,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773931009.6136038,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931009.6137354,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,171.6264190673828
1773931009.6328425,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,31
1773931009.6330132,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931009.633121,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,171.3602752685547
1773931009.7532144,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1773931009.7534275,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931009.7535963,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,181.5782470703125
1773931009.7829072,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,28
1773931009.7831588,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931009.7832668,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,168.85516357421875
1773931009.80231,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1773931009.802457,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931009.8025773,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,168.94583129882812
1773931009.929918,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,37
1773931009.9301932,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931009.9303865,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,175.1405792236328
1773931009.9547703,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,33
1773931009.9550118,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931009.9551883,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,171.32196044921875
1773931009.9695673,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,29
1773931009.9697654,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931009.969881,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,166.3895721435547
1773931010.1044018,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773931010.1046429,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931010.1047595,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,173.3712921142578
1773931010.1232219,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,33
1773931010.1234312,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931010.1235747,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,167.86019897460938
1773931010.1416507,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,28
1773931010.141856,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931010.141975,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,171.31515502929688
1773931010.277031,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1773931010.277286,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931010.2774537,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,171.94874572753906
1773931010.2906492,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773931010.2908692,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931010.291005,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,166.70755004882812
1773931010.3085155,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1773931010.3087325,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931010.3088803,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,166.2676239013672
1773931010.4487948,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1773931010.4490554,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931010.4492195,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,170.93292236328125
1773931010.4601345,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1773931010.4603627,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931010.460518,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,168.95330810546875
1773931010.4794438,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1773931010.4797406,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931010.4799697,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,170.1980743408203
1773931010.6207945,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,36
1773931010.620966,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931010.621066,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,171.3614044189453
1773931010.6304588,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,35
1773931010.6306522,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931010.6308079,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,169.7588348388672
1773931010.6537893,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,32
1773931010.6540082,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931010.6541407,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,173.58163452148438
1773931010.7931514,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,39
1773931010.7933416,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931010.7934709,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,171.76927185058594
1773931010.8016868,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,33
1773931010.8019142,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931010.802058,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,170.34817504882812
1773931010.8231657,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,30
1773931010.8233337,/metrics/pcl/back/points_in,std_msgs/msg/Int32,22152
1773931010.823443,/metrics/pcl/back/processing_ms,std_msgs/msg/Float32,168.83993530273438
1773931010.9627714,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,31
1773931010.9629827,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773931010.9631355,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,168.8802032470703
1773931010.9711397,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,30
1773931010.9713025,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773931010.9714117,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,168.86863708496094
1773931010.9889765,/metrics/pcl/back/detections_count,std_msgs/msg/Int32,31
