stamp_sec,topic,type,value
1774015414.2371638,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,26
1774015414.237452,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11614
1774015414.237611,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,81.81181335449219
1774015414.3452587,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,26
1774015414.3455062,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11577
1774015414.345677,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,76.01773071289062
1774015415.490958,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,82
1774015415.4911964,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42007
1774015415.4913006,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,271.6090393066406
1774015416.4097195,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,80
1774015416.409922,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41964
1774015416.4100988,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,262.8379211425781
1774015417.319589,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,77
1774015417.319843,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42248
1774015417.3240767,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,264.42059326171875
1774015417.769647,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,74
1774015417.7698615,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42084
1774015417.77006,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,260.8168029785156
1774015419.1345644,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,73
1774015419.1348677,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41973
1774015419.1351576,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,270.28277587890625
1774015419.5694904,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,75
1774015419.5697021,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41879
1774015419.5698378,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,261.7432556152344
1774015420.021676,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,70
1774015420.0219705,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42001
1774015420.0221567,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,269.8775634765625
1774015420.4618425,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,74
1774015420.4620972,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42155
1774015420.4622135,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,263.5712890625
1774015421.346118,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,78
1774015421.346342,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42033
1774015421.3465672,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,263.0923767089844
1774015421.7233703,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,70
1774015421.7236803,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41548
1774015421.7238326,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,214.28271484375
1774015422.3135312,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,80
1774015422.3136504,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42107
1774015422.3137193,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,155.82711791992188
1774015423.260835,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,79
1774015423.2610102,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41976
1774015423.261076,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,138.4274139404297
1774015425.3721986,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,72
1774015425.3723388,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41967
1774015425.3724356,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,135.77699279785156
1774015427.0647578,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,81
1774015427.0649614,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42066
1774015427.065083,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,140.2085418701172
1774015427.559687,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774015427.5598538,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42027
1774015427.5599446,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,137.66018676757812
1774015428.0638833,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,74
1774015428.0640829,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41996
1774015428.0641942,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,141.39834594726562
1774015430.0648453,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774015430.064999,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,42018
1774015430.0650816,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,139.7281951904297
