stamp_sec,topic,type,value
1774013678.0520217,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,33
1774013678.0521615,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,13089
1774013678.0522435,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,44.35336685180664
1774013678.1312675,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,32
1774013678.1313758,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,13043
1774013678.1314435,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,43.21413803100586
1774013678.2274203,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,35
1774013678.2275288,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,13096
1774013678.22759,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,42.650665283203125
1774013678.329417,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,36
1774013678.3295228,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,13067
1774013678.329592,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,43.451210021972656
1774013678.4305701,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,36
1774013678.4306798,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,13076
1774013678.4307418,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,44.17324447631836
1774013678.5285559,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,34
1774013678.5286627,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,13106
1774013678.5287232,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,43.59739685058594
1774013678.7327216,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,47
1774013678.7329266,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,26554
1774013678.733002,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,89.52033233642578
1774013678.848171,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,55
1774013678.848296,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,26786
1774013678.8483691,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,85.71958923339844
1774013679.7495131,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,57
1774013679.7496412,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37640
1774013679.7497149,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,136.86651611328125
1774013679.9203148,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,54
1774013679.9204812,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37874
1774013679.9205627,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,139.98753356933594
1774013680.2580667,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,51
1774013680.2581878,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37920
1774013680.2582505,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,137.897216796875
1774013680.4267826,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,49
1774013680.4269214,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37942
1774013680.4269862,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,139.2200164794922
1774013680.595248,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,54
1774013680.595381,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37978
1774013680.5954611,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,140.24929809570312
1774013680.7591982,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,52
1774013680.7593503,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37974
1774013680.7594402,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,138.8940887451172
1774013680.931427,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,51
1774013680.9315405,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37917
1774013680.931602,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,142.3220977783203
1774013681.6013935,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,48
1774013681.6015058,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37460
1774013681.6015656,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,140.14242553710938
1774013681.7708132,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,51
1774013681.77095,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37282
1774013681.771018,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,138.24366760253906
1774013681.9456458,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,54
1774013681.9457557,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37335
1774013681.9458182,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,135.10545349121094
1774013682.1185117,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,52
1774013682.11862,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,37308
1774013682.1186862,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,136.02005004882812
1774013682.8644485,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,79
1774013682.8645809,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50783
1774013682.8646643,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,200.43748474121094
1774013684.2507842,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,87
1774013684.2509265,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50786
1774013684.2509851,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,203.14378356933594
1774013684.7312946,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,80
1774013684.7314193,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50987
1774013684.731485,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,197.75845336914062
1774013685.656711,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,84
1774013685.6568444,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51113
1774013685.6569498,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,196.0966339111328
1774013686.3520138,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,82
1774013686.352199,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50852
1774013686.3522923,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,195.71371459960938
1774013689.8459535,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774013689.84609,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50418
1774013689.8461707,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,201.68649291992188
1774013690.7642102,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,82
1774013690.7643554,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50492
1774013690.764453,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,194.4874267578125
1774013692.85693,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,90
1774013692.857043,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50909
1774013692.857101,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,193.5045166015625
1774013693.0950556,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,78
1774013693.0951805,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50679
1774013693.095253,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,196.2674560546875
1774013694.029533,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,80
1774013694.0297332,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50572
1774013694.0298564,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,191.05946350097656
1774013694.499269,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,72
1774013694.499385,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50734
