stamp_sec,topic,type,value
1774012688.9435525,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,23
1774012688.9436982,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11642
1774012688.9437885,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,54.46873092651367
1774012689.0124052,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,23
1774012689.0125492,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11635
1774012689.0126457,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,43.39319610595703
1774012689.108264,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,23
1774012689.10836,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11651
1774012689.1084101,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,42.9428596496582
1774012689.210346,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,21
1774012689.2104564,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11725
1774012689.21051,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,43.01930236816406
1774012689.3085396,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,23
1774012689.3086443,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,11724
1774012689.3087034,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,43.88247299194336
1774012689.518129,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,47
1774012689.518255,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,24801
1774012689.5183287,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,96.08519744873047
1774012689.6274304,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,54
1774012689.6275575,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,24744
1774012689.627628,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,95.69834899902344
1774012689.7365491,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,49
1774012689.7366712,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,24727
1774012689.7367342,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,96.14791870117188
1774012689.8446004,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,53
1774012689.844732,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,24741
1774012689.844809,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,94.63134002685547
1774012689.953476,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,50
1774012689.953599,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,24692
1774012689.9536521,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,94.18695068359375
1774012690.0074766,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,32
1774012690.007586,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,13044
1774012690.0076468,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,53.661834716796875
1774012690.4097197,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,72
1774012690.4098299,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,38243
1774012690.409905,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,136.3534393310547
1774012690.8105772,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,67
1774012690.8106887,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,38330
1774012690.8107512,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,137.12049865722656
1774012692.3295572,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,81
1774012692.3297448,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51075
1774012692.329823,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,197.252685546875
1774012693.5221586,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,83
1774012693.5222666,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50971
1774012693.5223298,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,192.36233520507812
1774012694.1299405,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,76
1774012694.1300535,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50976
1774012694.130117,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,194.72959899902344
1774012694.7372067,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,81
1774012694.7373147,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51028
1774012694.7373788,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,200.654052734375
1774012695.0371366,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,83
1774012695.0372705,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51069
1774012695.0373597,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,199.78131103515625
1774012695.3263865,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,81
1774012695.3265126,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51043
1774012695.326596,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,194.28851318359375
1774012696.828302,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,82
1774012696.8284204,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51035
1774012696.828485,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,198.93861389160156
1774012697.1272547,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,90
1774012697.127365,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51079
1774012697.1274316,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,195.37161254882812
1774012697.4240828,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,86
1774012697.4241915,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51089
1774012697.424254,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,195.4365692138672
1774012699.2349963,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,85
1774012699.2351193,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51025
1774012699.2351825,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,198.27696228027344
1774012699.8317194,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,83
1774012699.831828,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51035
1774012699.8319035,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,196.51158142089844
1774012700.128887,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,84
1774012700.128998,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,50951
1774012700.129062,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,195.75375366210938
1774012701.1112044,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,74
1774012701.1113186,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51106
1774012701.111384,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,197.64219665527344
1774012701.8072655,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,84
1774012701.8073878,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51042
1774012701.8074536,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,198.5614776611328
1774012702.042082,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,78
1774012702.042196,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51170
1774012702.0422719,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,199.3065643310547
1774012702.2716355,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,85
1774012702.2717557,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,51153
1774012702.271819,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,198.69895935058594
1774012702.4959116,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,85
