stamp_sec,topic,type,value
1773927958.8472226,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1773927958.847518,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927958.84773,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,166.25506591796875
1773927959.0231593,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773927959.0233498,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927959.0234733,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,174.5845489501953
1773927959.1933053,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,32
1773927959.193512,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927959.1936305,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,169.418212890625
1773927959.3580093,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,35
1773927959.35819,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927959.358361,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,164.02011108398438
1773927959.5246832,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773927959.5249178,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927959.5250578,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,165.98330688476562
1773927959.692797,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773927959.6929874,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927959.6931298,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,167.15789794921875
1773927959.86258,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,36
1773927959.8628178,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927959.8629446,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,169.4340362548828
1773927960.0335896,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,36
1773927960.0338192,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927960.0339437,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,170.33541870117188
1773927960.1671116,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,27
1773927960.167307,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,174.1031494140625
1773927960.167803,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773927960.2023687,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,37
1773927960.2025514,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927960.2026772,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,168.1096954345703
1773927960.3442597,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,30
1773927960.3444848,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773927960.3446362,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,175.51934814453125
1773927960.3701694,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,40
1773927960.3703752,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773927960.370523,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,167.06520080566406
1773927960.5257785,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
