stamp_sec,topic,type,value
1773915596.2337327,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773915596.2341013,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915596.2343435,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,172.0008544921875
1773915596.2490807,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1773915596.2493398,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915596.24954,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,179.2624053955078
1773915596.3931868,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,36
1773915596.39341,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915596.3935516,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,158.24740600585938
1773915596.4154623,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773915596.4156685,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915596.4158063,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,164.7765350341797
1773915596.544892,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773915596.545118,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915596.545265,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,151.1433868408203
1773915596.5720546,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,24
1773915596.5722468,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915596.5723722,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,155.2761993408203
1773915596.6971025,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773915596.6973417,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915596.6975405,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,151.26107788085938
1773915596.7361562,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,34
1773915596.7363641,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915596.7365146,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,163.40631103515625
1773915596.8811233,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,31
1773915596.8813257,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915596.8814461,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,156.32379150390625
1773915596.9048464,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,30
1773915596.9050798,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915596.905249,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,168.12220764160156
1773915597.0829954,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,32
1773915597.083296,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915597.0834205,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,177.2267608642578
1773915597.0925615,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,29
1773915597.092722,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915597.092858,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,167.73756408691406
1773915597.243644,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,30
1773915597.2438154,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915597.2439167,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,159.92813110351562
1773915597.2869139,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1773915597.287123,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915597.287287,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,158.8203125
1773915597.439,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,31
1773915597.4392698,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915597.4394572,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,164.7073516845703
1773915597.4818127,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,33
1773915597.4819806,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915597.4821775,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,153.5647735595703
1773915597.6733143,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,31
1773915597.6735682,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915597.673777,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,150.86233520507812
1773915598.2424026,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1773915598.2426121,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915598.2427568,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,164.8217315673828
1773915598.2845957,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1773915598.2847722,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915598.2849116,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,155.74014282226562
1773915598.3256557,/metrics/pcl/front/detections_count,std_msgs/msg/Int32,34
1773915598.3258479,/metrics/pcl/front/points_in,std_msgs/msg/Int32,22152
1773915598.3259764,/metrics/pcl/front/processing_ms,std_msgs/msg/Float32,98.47007751464844
1773915598.445613,/metrics/pcl/right/detections_count,std_msgs/msg/Int32,29
1773915598.4458227,/metrics/pcl/right/points_in,std_msgs/msg/Int32,22152
1773915598.4459488,/metrics/pcl/right/processing_ms,std_msgs/msg/Float32,164.92230224609375
