stamp_sec,topic,type,value
1774010671.8835542,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,39
1774010671.8838248,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,28559
1774010671.8839982,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,207.14271545410156
1774010672.7871954,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,60
1774010672.787343,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,41363
1774010672.7874434,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,323.2498474121094
1774010673.9129364,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,79
1774010673.9131298,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54458
1774010673.9132652,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,432.4839782714844
1774010674.4198043,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,79
1774010674.420022,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54538
1774010674.420172,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,435.3767395019531
1774010674.9040425,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,70
1774010674.9042203,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54523
1774010674.9043336,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,429.7955627441406
1774010675.4029753,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,75
1774010675.403113,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54493
1774010675.4032044,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,434.6831359863281
1774010675.896634,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,85
1774010675.8969107,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54543
1774010675.8970993,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,430.0576477050781
1774010676.399658,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,81
1774010676.3999088,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54524
1774010676.400223,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,424.9926452636719
1774010676.8982418,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,80
1774010676.8984318,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54419
1774010676.89857,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,433.5761413574219
1774010677.4035804,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,77
1774010677.4037642,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54407
1774010677.4038978,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,432.9512023925781
1774010677.9025338,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,79
1774010677.9027147,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54368
1774010677.9028249,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,427.1561279296875
1774010678.3903341,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,84
1774010678.390511,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54475
1774010678.3906212,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,425.8816833496094
1774010678.882127,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,78
1774010678.8822865,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54380
1774010678.8823786,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,421.56298828125
1774010679.3758013,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,78
1774010679.3760517,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54290
1774010679.3761754,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,420.4528503417969
1774010679.8874376,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,79
1774010679.8876286,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54433
1774010679.8877456,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,425.6576232910156
1774010680.8782334,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,80
1774010680.878436,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54374
1774010680.878546,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,427.1263732910156
1774010681.304509,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,82
1774010681.3046732,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54390
1774010681.304766,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,355.29156494140625
1774010681.661127,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,77
1774010681.661285,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54497
1774010681.661411,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,295.0937194824219
1774010682.2000318,/metrics/pcl/fused/detections_count,std_msgs/msg/Int32,84
1774010682.2001433,/metrics/pcl/fused/points_in,std_msgs/msg/Int32,54490
1774010682.2001958,/metrics/pcl/fused/processing_ms,std_msgs/msg/Float32,220.9116973876953
